pitch,weather,score_home,score_away,corners_home,corners_away,on_target_home,on_target_away,off_target_home,off_target_away,dang_attacks_home,dang_attacks_away,attacks_home,attacks_away,possession_home,possession_away,target
GOOD,GOOD,0,0,0,0,4,4,3,7,41,38,106,97,49%,51%,True
GOOD,GOOD,1,2,0,0,1,0,1,3,20,15,52,48,56%,44%,True
GOOD,GOOD,1,0,0,0,5,0,3,1,109,51,159,92,62%,38%,False
GOOD,GOOD,4,0,0,0,1,0,2,0,61,24,81,43,59%,41%,False
GOOD,GOOD,0,1,0,0,4,4,6,3,80,46,137,105,62%,38%,True
GOOD,GOOD,1,2,0,0,2,2,2,0,40,17,71,45,59%,41%,False
GOOD,GOOD,0,0,0,0,0,2,2,5,44,46,62,47,61%,39%,True
GOOD,GOOD,0,0,0,0,0,1,1,5,22,32,35,28,55%,45%,False
GOOD,GOOD,1,0,0,0,3,0,4,3,65,54,105,108,44%,56%,True
GOOD,GOOD,2,0,0,0,1,0,3,0,21,19,35,46,40%,60%,True
GOOD,GOOD,2,0,0,0,4,5,2,5,20,37,67,61,54%,46%,True
GOOD,GOOD,2,0,0,0,2,4,0,3,8,17,30,26,60%,40%,False
GOOD,GOOD,1,0,0,0,3,1,3,6,80,72,129,127,53%,47%,True
GOOD,GOOD,1,0,0,0,2,0,2,3,51,24,67,61,62%,38%,True
GOOD,GOOD,2,0,0,0,8,3,11,3,58,33,101,82,59%,41%,True
GOOD,GOOD,2,0,0,0,6,3,5,1,28,13,55,35,59%,41%,False
GOOD,GOOD,1,1,0,0,7,2,12,4,50,24,71,59,53%,47%,False
GOOD,GOOD,1,1,0,0,4,2,5,2,24,14,35,34,52%,48%,False
